forecast_date,target,target_end_date,location,type,quantile,value
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.55,3492.488
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.6,3627.232
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.65,3713.384
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.7,3985.513
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.75,4059.995
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.8,4133.585
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.85,4337.712
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.9,4545.533
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.95,4906.619
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.975,5268.192
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,quantile,0.99,5429.176
2025-11-29,2 wk ahead admissions_influenza,2025-12-13,US,point,NA,3408.469
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.01,885.069
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.025,1104.391
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.05,1303.514
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.1,1839.997
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.15,2231.076
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.2,2457.298
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.25,2609.016
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.3,2723.137
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.35,2891.547
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.4,3086.64
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.45,3186.096
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.5,3342.852
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.55,3486.531
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.6,3650.809
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.65,3808.427
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.7,3969.032
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.75,4126.07
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.8,4285.526
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.85,4518.064
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.9,4698.629
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.95,5032.142
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.975,5523.15
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,quantile,0.99,5984.543
2025-11-29,3 wk ahead admissions_influenza,2025-12-20,US,point,NA,3342.852
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.01,918.656
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.025,1048.572
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.05,1235.034
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.1,1597.949
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.15,1930.766
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.2,2230.842
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.25,2477.57
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.3,2721.821
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.35,2963.594
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.4,3227.117
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.45,3474.208
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.5,3576.28
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.55,3659.411
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.6,3779.915
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.65,3895.737
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.7,4008.239
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.75,4127.27
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.8,4432.577
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.85,4481.826
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.9,4987.747
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.95,5575.715
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.975,5723.677
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,quantile,0.99,5899.323
2025-11-29,4 wk ahead admissions_influenza,2025-12-27,US,point,NA,3576.28
