forecast_date,target,target_end_date,location,type,quantile,value
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.15,3869.338
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.2,4541.379
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.25,5093.944
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.3,5640.962
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.35,6182.429
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.4,6772.607
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.45,7325.985
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.5,7554.583
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.55,7740.761
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.6,8010.638
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.65,8270.029
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.7,8521.985
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.75,8788.565
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.8,9472.321
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.85,9582.618
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.9,10715.664
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.95,12032.461
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.975,12363.832
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,quantile,0.99,12757.203
2025-12-13,4 wk ahead admissions_influenza,2026-01-10,US,point,NA,7554.583
