forecast_date,target,target_end_date,location,type,quantile,value
2026-02-14,3 wk ahead admissions_influenza,2026-03-07,US,point,NA,13708.34
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.01,6943.712
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.025,7306.238
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.05,7826.552
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.1,8839.255
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.15,9767.968
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.2,10605.319
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.25,11293.804
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.3,11975.377
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.35,12650.035
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.4,13385.385
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.45,14074.883
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.5,14359.712
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.55,14591.687
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.6,14927.947
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.65,15251.144
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.7,15565.076
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.75,15897.23
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.8,16749.176
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.85,16886.604
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.9,18298.357
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.95,19939.06
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.975,20351.943
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,quantile,0.99,20842.076
2026-02-14,4 wk ahead admissions_influenza,2026-03-14,US,point,NA,14359.712
