,location,target_end_date,value,target_type
2308,21,2021-11-06,8047.0,wk ahead inc case
2309,21,2021-11-13,9346.0,wk ahead inc case
2310,21,2021-11-20,10285.0,wk ahead inc case
2311,21,2021-11-27,9661.0,wk ahead inc case
2312,21,2021-12-04,15724.0,wk ahead inc case
2313,21,2021-12-11,16057.0,wk ahead inc case
2314,21,2021-12-18,15046.0,wk ahead inc case
2315,21,2021-12-25,8181.0,wk ahead inc case
2316,21,2022-01-01,19704.0,wk ahead inc case
2317,21,2022-01-08,59736.0,wk ahead inc case
2318,21,2022-01-15,59465.0,wk ahead inc case
2319,21,2022-01-22,80938.0,wk ahead inc case
2320,21,2022-01-29,84603.0,wk ahead inc case
2321,21,2022-02-05,52896.0,wk ahead inc case
2322,21,2022-02-12,38514.0,wk ahead inc case
2323,21,2022-02-19,26150.0,wk ahead inc case
2324,21,2022-02-26,16234.0,wk ahead inc case
2325,21,2022-03-05,12016.0,wk ahead inc case
2326,21,2022-03-12,2009.0,wk ahead inc case
2327,21,2022-03-19,9532.0,wk ahead inc case
2328,21,2022-03-26,8639.0,wk ahead inc case
2329,21,2022-04-02,8796.0,wk ahead inc case
2330,21,2022-04-09,3277.0,wk ahead inc case
2331,21,2022-04-16,3174.0,wk ahead inc case
2332,22,2020-01-25,0.0,wk ahead inc case
2333,22,2020-02-01,0.0,wk ahead inc case
2334,22,2020-02-08,0.0,wk ahead inc case
2335,22,2020-02-15,0.0,wk ahead inc case
2336,22,2020-02-22,0.0,wk ahead inc case
2337,22,2020-02-29,0.0,wk ahead inc case
2338,22,2020-03-07,0.0,wk ahead inc case
2339,22,2020-03-14,77.0,wk ahead inc case
2340,22,2020-03-21,686.0,wk ahead inc case
2341,22,2020-03-28,2552.0,wk ahead inc case
2342,22,2020-04-04,9181.0,wk ahead inc case
2343,22,2020-04-11,7518.0,wk ahead inc case
2344,22,2020-04-18,3566.0,wk ahead inc case
2345,22,2020-04-25,2932.0,wk ahead inc case
2346,22,2020-05-02,2628.0,wk ahead inc case
2347,22,2020-05-09,2277.0,wk ahead inc case
2348,22,2020-05-16,2700.0,wk ahead inc case
2349,22,2020-05-23,2808.0,wk ahead inc case
2350,22,2020-05-30,2652.0,wk ahead inc case
2351,22,2020-06-06,2909.0,wk ahead inc case
2352,22,2020-06-13,3797.0,wk ahead inc case
2353,22,2020-06-20,3102.0,wk ahead inc case
2354,22,2020-06-27,5384.0,wk ahead inc case
2355,22,2020-07-04,8520.0,wk ahead inc case
2356,22,2020-07-11,13514.0,wk ahead inc case
2357,22,2020-07-18,11787.0,wk ahead inc case
2358,22,2020-07-25,15144.0,wk ahead inc case
2359,22,2020-08-01,12546.0,wk ahead inc case
2360,22,2020-08-08,12466.0,wk ahead inc case
2361,22,2020-08-15,7991.0,wk ahead inc case
2362,22,2020-08-22,4983.0,wk ahead inc case
2363,22,2020-08-29,5224.0,wk ahead inc case
2364,22,2020-09-05,5415.0,wk ahead inc case
2365,22,2020-09-12,4750.0,wk ahead inc case
2366,22,2020-09-19,4213.0,wk ahead inc case
2367,22,2020-09-26,3830.0,wk ahead inc case
2368,22,2020-10-03,3674.0,wk ahead inc case
2369,22,2020-10-10,4580.0,wk ahead inc case
2370,22,2020-10-17,4320.0,wk ahead inc case
2371,22,2020-10-24,4877.0,wk ahead inc case
2372,22,2020-10-31,4046.0,wk ahead inc case
2373,22,2020-11-07,5066.0,wk ahead inc case
2374,22,2020-11-14,10266.0,wk ahead inc case
2375,22,2020-11-21,14728.0,wk ahead inc case
2376,22,2020-11-28,13893.0,wk ahead inc case
2377,22,2020-12-05,16575.0,wk ahead inc case
2378,22,2020-12-12,17014.0,wk ahead inc case
2379,22,2020-12-19,18243.0,wk ahead inc case
2380,22,2020-12-26,14065.0,wk ahead inc case
2381,22,2021-01-02,18776.0,wk ahead inc case
2382,22,2021-01-09,26156.0,wk ahead inc case
2383,22,2021-01-16,23422.0,wk ahead inc case
2384,22,2021-01-23,15402.0,wk ahead inc case
2385,22,2021-01-30,17021.0,wk ahead inc case
2386,22,2021-02-06,12585.0,wk ahead inc case
2387,22,2021-02-13,8724.0,wk ahead inc case
2388,22,2021-02-20,3702.0,wk ahead inc case
2389,22,2021-02-27,6305.0,wk ahead inc case
2390,22,2021-03-06,4453.0,wk ahead inc case
2391,22,2021-03-13,3437.0,wk ahead inc case
2392,22,2021-03-20,3255.0,wk ahead inc case
2393,22,2021-03-27,3332.0,wk ahead inc case
2394,22,2021-04-03,2400.0,wk ahead inc case
2395,22,2021-04-10,3369.0,wk ahead inc case
2396,22,2021-04-17,3117.0,wk ahead inc case
2397,22,2021-04-24,3586.0,wk ahead inc case
2398,22,2021-05-01,3040.0,wk ahead inc case
2399,22,2021-05-08,3192.0,wk ahead inc case
2400,22,2021-05-15,3060.0,wk ahead inc case
2401,22,2021-05-22,2982.0,wk ahead inc case
2402,22,2021-05-29,2870.0,wk ahead inc case
2403,22,2021-06-05,2296.0,wk ahead inc case
2404,22,2021-06-12,2373.0,wk ahead inc case
2405,22,2021-06-19,2099.0,wk ahead inc case
2406,22,2021-06-26,2068.0,wk ahead inc case
2407,22,2021-07-03,3039.0,wk ahead inc case
2408,22,2021-07-10,4998.0,wk ahead inc case
2409,22,2021-07-17,8387.0,wk ahead inc case
2410,22,2021-07-24,16898.0,wk ahead inc case
2411,22,2021-07-31,28836.0,wk ahead inc case
2412,22,2021-08-07,32224.0,wk ahead inc case
2413,22,2021-08-14,40873.0,wk ahead inc case
2414,22,2021-08-21,35139.0,wk ahead inc case
2415,22,2021-08-28,29881.0,wk ahead inc case
2416,22,2021-09-04,17104.0,wk ahead inc case
2417,22,2021-09-11,15674.0,wk ahead inc case
2418,22,2021-09-18,13063.0,wk ahead inc case
2419,22,2021-09-25,8887.0,wk ahead inc case
2420,22,2021-10-02,7382.0,wk ahead inc case
2421,22,2021-10-09,5423.0,wk ahead inc case
2422,22,2021-10-16,4545.0,wk ahead inc case
2423,22,2021-10-23,3757.0,wk ahead inc case
2424,22,2021-10-30,2840.0,wk ahead inc case
2425,22,2021-11-06,3378.0,wk ahead inc case
2426,22,2021-11-13,2505.0,wk ahead inc case
2427,22,2021-11-20,2976.0,wk ahead inc case
2428,22,2021-11-27,1721.0,wk ahead inc case
2429,22,2021-12-04,3738.0,wk ahead inc case
2430,22,2021-12-11,3146.0,wk ahead inc case
2431,22,2021-12-18,4733.0,wk ahead inc case
2432,22,2021-12-25,9705.0,wk ahead inc case
2433,22,2022-01-01,38322.0,wk ahead inc case
2434,22,2022-01-08,79733.0,wk ahead inc case
2435,22,2022-01-15,88195.0,wk ahead inc case
2436,22,2022-01-22,63399.0,wk ahead inc case
2437,22,2022-01-29,45251.0,wk ahead inc case
2438,22,2022-02-05,28209.0,wk ahead inc case
2439,22,2022-02-12,15752.0,wk ahead inc case
2440,22,2022-02-19,7883.0,wk ahead inc case
2441,22,2022-02-26,5420.0,wk ahead inc case
2442,22,2022-03-05,2083.0,wk ahead inc case
2443,22,2022-03-12,1382.0,wk ahead inc case
2444,22,2022-03-19,1205.0,wk ahead inc case
2445,22,2022-03-26,755.0,wk ahead inc case
2446,22,2022-04-02,575.0,wk ahead inc case
2447,22,2022-04-09,801.0,wk ahead inc case
2448,22,2022-04-16,1024.0,wk ahead inc case
2449,25,2020-01-25,0.0,wk ahead inc case
2450,25,2020-02-01,1.0,wk ahead inc case
2451,25,2020-02-08,0.0,wk ahead inc case
2452,25,2020-02-15,0.0,wk ahead inc case
2453,25,2020-02-22,0.0,wk ahead inc case
2454,25,2020-02-29,0.0,wk ahead inc case
2455,25,2020-03-07,70.0,wk ahead inc case
2456,25,2020-03-14,223.0,wk ahead inc case
2457,25,2020-03-21,1711.0,wk ahead inc case
2458,25,2020-03-28,4893.0,wk ahead inc case
2459,25,2020-04-04,8292.0,wk ahead inc case
2460,25,2020-04-11,12147.0,wk ahead inc case
2461,25,2020-04-18,15319.0,wk ahead inc case
2462,25,2020-04-25,14880.0,wk ahead inc case
2463,25,2020-05-02,12447.0,wk ahead inc case
2464,25,2020-05-09,9898.0,wk ahead inc case
2465,25,2020-05-16,7551.0,wk ahead inc case
2466,25,2020-05-23,6059.0,wk ahead inc case
2467,25,2020-05-30,3598.0,wk ahead inc case
2468,25,2020-06-06,2481.0,wk ahead inc case
2469,25,2020-06-13,1743.0,wk ahead inc case
2470,25,2020-06-20,1330.0,wk ahead inc case
2471,25,2020-06-27,1288.0,wk ahead inc case
2472,25,2020-07-04,1145.0,wk ahead inc case
2473,25,2020-07-11,1496.0,wk ahead inc case
2474,25,2020-07-18,1585.0,wk ahead inc case
2475,25,2020-07-25,1736.0,wk ahead inc case
2476,25,2020-08-01,2094.0,wk ahead inc case
2477,25,2020-08-08,2062.0,wk ahead inc case
2478,25,2020-08-15,2008.0,wk ahead inc case
2479,25,2020-08-22,2069.0,wk ahead inc case
2480,25,2020-08-29,2284.0,wk ahead inc case
2481,25,2020-09-05,1785.0,wk ahead inc case
2482,25,2020-09-12,2344.0,wk ahead inc case
2483,25,2020-09-19,2641.0,wk ahead inc case
2484,25,2020-09-26,2869.0,wk ahead inc case
2485,25,2020-10-03,4253.0,wk ahead inc case
2486,25,2020-10-10,4037.0,wk ahead inc case
2487,25,2020-10-17,4590.0,wk ahead inc case
2488,25,2020-10-24,6558.0,wk ahead inc case
2489,25,2020-10-31,9088.0,wk ahead inc case
2490,25,2020-11-07,11000.0,wk ahead inc case
2491,25,2020-11-14,16566.0,wk ahead inc case
2492,25,2020-11-21,18013.0,wk ahead inc case
2493,25,2020-11-28,18314.0,wk ahead inc case
2494,25,2020-12-05,29548.0,wk ahead inc case
2495,25,2020-12-12,33708.0,wk ahead inc case
2496,25,2020-12-19,33545.0,wk ahead inc case
2497,25,2020-12-26,30332.0,wk ahead inc case
2498,25,2021-01-02,34579.0,wk ahead inc case
2499,25,2021-01-09,42954.0,wk ahead inc case
2500,25,2021-01-16,38591.0,wk ahead inc case
2501,25,2021-01-23,30367.0,wk ahead inc case
2502,25,2021-01-30,25267.0,wk ahead inc case
2503,25,2021-02-06,19467.0,wk ahead inc case
2504,25,2021-02-13,15068.0,wk ahead inc case
2505,25,2021-02-20,11869.0,wk ahead inc case
2506,25,2021-02-27,11916.0,wk ahead inc case
2507,25,2021-03-06,10251.0,wk ahead inc case
2508,25,2021-03-13,10685.0,wk ahead inc case
2509,25,2021-03-20,12241.0,wk ahead inc case
2510,25,2021-03-27,14699.0,wk ahead inc case
2511,25,2021-04-03,15676.0,wk ahead inc case
2512,25,2021-04-10,14346.0,wk ahead inc case
2513,25,2021-04-17,13672.0,wk ahead inc case
2514,25,2021-04-24,10320.0,wk ahead inc case
2515,25,2021-05-01,8709.0,wk ahead inc case
2516,25,2021-05-08,6261.0,wk ahead inc case
2517,25,2021-05-15,4950.0,wk ahead inc case
2518,25,2021-05-22,3306.0,wk ahead inc case
2519,25,2021-05-29,1987.0,wk ahead inc case
2520,25,2021-06-05,1157.0,wk ahead inc case
2521,25,2021-06-12,896.0,wk ahead inc case
2522,25,2021-06-19,518.0,wk ahead inc case
2523,25,2021-06-26,384.0,wk ahead inc case
2524,25,2021-07-03,400.0,wk ahead inc case
2525,25,2021-07-10,692.0,wk ahead inc case
2526,25,2021-07-17,1442.0,wk ahead inc case
2527,25,2021-07-24,2908.0,wk ahead inc case
2528,25,2021-07-31,4600.0,wk ahead inc case
2529,25,2021-08-07,6615.0,wk ahead inc case
2530,25,2021-08-14,8091.0,wk ahead inc case
2531,25,2021-08-21,9249.0,wk ahead inc case
2532,25,2021-08-28,10060.0,wk ahead inc case
2533,25,2021-09-04,11789.0,wk ahead inc case
2534,25,2021-09-11,11438.0,wk ahead inc case
2535,25,2021-09-18,13931.0,wk ahead inc case
2536,25,2021-09-25,11876.0,wk ahead inc case
2537,25,2021-10-02,10770.0,wk ahead inc case
2538,25,2021-10-09,9886.0,wk ahead inc case
2539,25,2021-10-16,9826.0,wk ahead inc case
2540,25,2021-10-23,9341.0,wk ahead inc case
2541,25,2021-10-30,9270.0,wk ahead inc case
2542,25,2021-11-06,9558.0,wk ahead inc case
2543,25,2021-11-13,11801.0,wk ahead inc case
2544,25,2021-11-20,17452.0,wk ahead inc case
2545,25,2021-11-27,18972.0,wk ahead inc case
2546,25,2021-12-04,26139.0,wk ahead inc case
2547,25,2021-12-11,33745.0,wk ahead inc case
2548,25,2021-12-18,35881.0,wk ahead inc case
2549,25,2021-12-25,50049.0,wk ahead inc case
2550,25,2022-01-01,85095.0,wk ahead inc case
2551,25,2022-01-08,139314.0,wk ahead inc case
2552,25,2022-01-15,146355.0,wk ahead inc case
2553,25,2022-01-22,109703.0,wk ahead inc case
2554,25,2022-01-29,62465.0,wk ahead inc case
2555,25,2022-02-05,32011.0,wk ahead inc case
2556,25,2022-02-12,18194.0,wk ahead inc case
2557,25,2022-02-19,12550.0,wk ahead inc case
2558,25,2022-02-26,8388.0,wk ahead inc case
2559,25,2022-03-05,6173.0,wk ahead inc case
2560,25,2022-03-12,4906.0,wk ahead inc case
2561,25,2022-03-19,5264.0,wk ahead inc case
2562,25,2022-03-26,6240.0,wk ahead inc case
2563,25,2022-04-02,8184.0,wk ahead inc case
2564,25,2022-04-09,9539.0,wk ahead inc case
2565,25,2022-04-16,14469.0,wk ahead inc case
2566,24,2020-01-25,0.0,wk ahead inc case
2567,24,2020-02-01,0.0,wk ahead inc case
2568,24,2020-02-08,0.0,wk ahead inc case
2569,24,2020-02-15,0.0,wk ahead inc case
2570,24,2020-02-22,0.0,wk ahead inc case
2571,24,2020-02-29,0.0,wk ahead inc case
2572,24,2020-03-07,3.0,wk ahead inc case
2573,24,2020-03-14,24.0,wk ahead inc case
2574,24,2020-03-21,166.0,wk ahead inc case
2575,24,2020-03-28,802.0,wk ahead inc case
2576,24,2020-04-04,2130.0,wk ahead inc case
2577,24,2020-04-11,4569.0,wk ahead inc case
2578,24,2020-04-18,4632.0,wk ahead inc case
2579,24,2020-04-25,5440.0,wk ahead inc case
2580,24,2020-05-02,6707.0,wk ahead inc case
2581,24,2020-05-09,7061.0,wk ahead inc case
2582,24,2020-05-16,6434.0,wk ahead inc case
2583,24,2020-05-23,7527.0,wk ahead inc case
2584,24,2020-05-30,6520.0,wk ahead inc case
2585,24,2020-06-06,5467.0,wk ahead inc case
2586,24,2020-06-13,3823.0,wk ahead inc case
2587,24,2020-06-20,2651.0,wk ahead inc case
2588,24,2020-06-27,2494.0,wk ahead inc case
2589,24,2020-07-04,2891.0,wk ahead inc case
2590,24,2020-07-11,3126.0,wk ahead inc case
2591,24,2020-07-18,4739.0,wk ahead inc case
2592,24,2020-07-25,5848.0,wk ahead inc case
2593,24,2020-08-01,6311.0,wk ahead inc case
2594,24,2020-08-08,5216.0,wk ahead inc case
2595,24,2020-08-15,5112.0,wk ahead inc case
2596,24,2020-08-22,3830.0,wk ahead inc case
2597,24,2020-08-29,3771.0,wk ahead inc case
2598,24,2020-09-05,4313.0,wk ahead inc case
2599,24,2020-09-12,3926.0,wk ahead inc case
2600,24,2020-09-19,4211.0,wk ahead inc case
2601,24,2020-09-26,3228.0,wk ahead inc case
2602,24,2020-10-03,3847.0,wk ahead inc case
2603,24,2020-10-10,3976.0,wk ahead inc case
2604,24,2020-10-17,4332.0,wk ahead inc case
2605,24,2020-10-24,4360.0,wk ahead inc case
2606,24,2020-10-31,5794.0,wk ahead inc case
2607,24,2020-11-07,7634.0,wk ahead inc case
2608,24,2020-11-14,11175.0,wk ahead inc case
2609,24,2020-11-21,15881.0,wk ahead inc case
2610,24,2020-11-28,14477.0,wk ahead inc case
2611,24,2020-12-05,17936.0,wk ahead inc case
2612,24,2020-12-12,19625.0,wk ahead inc case
2613,24,2020-12-19,16745.0,wk ahead inc case
2614,24,2020-12-26,16686.0,wk ahead inc case
2615,24,2021-01-02,17731.0,wk ahead inc case
2616,24,2021-01-09,20193.0,wk ahead inc case
2617,24,2021-01-16,20667.0,wk ahead inc case
2618,24,2021-01-23,15276.0,wk ahead inc case
2619,24,2021-01-30,13419.0,wk ahead inc case
2620,24,2021-02-06,9358.0,wk ahead inc case
2621,24,2021-02-13,8052.0,wk ahead inc case
2622,24,2021-02-20,5601.0,wk ahead inc case
2623,24,2021-02-27,5535.0,wk ahead inc case
2624,24,2021-03-06,5338.0,wk ahead inc case
2625,24,2021-03-13,5971.0,wk ahead inc case
2626,24,2021-03-20,6435.0,wk ahead inc case
2627,24,2021-03-27,7693.0,wk ahead inc case
2628,24,2021-04-03,8951.0,wk ahead inc case
2629,24,2021-04-10,9587.0,wk ahead inc case
2630,24,2021-04-17,9612.0,wk ahead inc case
2631,24,2021-04-24,7492.0,wk ahead inc case
2632,24,2021-05-01,5989.0,wk ahead inc case
2633,24,2021-05-08,4351.0,wk ahead inc case
2634,24,2021-05-15,2944.0,wk ahead inc case
2635,24,2021-05-22,2413.0,wk ahead inc case
2636,24,2021-05-29,1480.0,wk ahead inc case
2637,24,2021-06-05,943.0,wk ahead inc case
2638,24,2021-06-12,712.0,wk ahead inc case
2639,24,2021-06-19,514.0,wk ahead inc case
2640,24,2021-06-26,381.0,wk ahead inc case
2641,24,2021-07-03,457.0,wk ahead inc case
2642,24,2021-07-10,572.0,wk ahead inc case
2643,24,2021-07-17,924.0,wk ahead inc case
2644,24,2021-07-24,1612.0,wk ahead inc case
2645,24,2021-07-31,2905.0,wk ahead inc case
2646,24,2021-08-07,4568.0,wk ahead inc case
2647,24,2021-08-14,5967.0,wk ahead inc case
2648,24,2021-08-21,6895.0,wk ahead inc case
2649,24,2021-08-28,7937.0,wk ahead inc case
2650,24,2021-09-04,8314.0,wk ahead inc case
2651,24,2021-09-11,7164.0,wk ahead inc case
2652,24,2021-09-18,8668.0,wk ahead inc case
2653,24,2021-09-25,8629.0,wk ahead inc case
2654,24,2021-10-02,8467.0,wk ahead inc case
2655,24,2021-10-09,7729.0,wk ahead inc case
2656,24,2021-10-16,6793.0,wk ahead inc case
2657,24,2021-10-23,5687.0,wk ahead inc case
2658,24,2021-10-30,5268.0,wk ahead inc case
2659,24,2021-11-06,4721.0,wk ahead inc case
2660,24,2021-11-13,5451.0,wk ahead inc case
2661,24,2021-11-20,6207.0,wk ahead inc case
2662,24,2021-11-27,6286.0,wk ahead inc case
2663,24,2021-12-04,9380.0,wk ahead inc case
2664,24,2021-12-11,8877.0,wk ahead inc case
2665,24,2021-12-18,16747.0,wk ahead inc case
2666,24,2021-12-25,42790.0,wk ahead inc case
2667,24,2022-01-01,74630.0,wk ahead inc case
2668,24,2022-01-08,92933.0,wk ahead inc case
2669,24,2022-01-15,82097.0,wk ahead inc case
2670,24,2022-01-22,42099.0,wk ahead inc case
2671,24,2022-01-29,21388.0,wk ahead inc case
2672,24,2022-02-05,11742.0,wk ahead inc case
2673,24,2022-02-12,6528.0,wk ahead inc case
2674,24,2022-02-19,4537.0,wk ahead inc case
2675,24,2022-02-26,4462.0,wk ahead inc case
2676,24,2022-03-05,2781.0,wk ahead inc case
2677,24,2022-03-12,2142.0,wk ahead inc case
2678,24,2022-03-19,2104.0,wk ahead inc case
2679,24,2022-03-26,1961.0,wk ahead inc case
2680,24,2022-04-02,1860.0,wk ahead inc case
2681,24,2022-04-09,3001.0,wk ahead inc case
2682,24,2022-04-16,4129.0,wk ahead inc case
2683,23,2020-01-25,0.0,wk ahead inc case
2684,23,2020-02-01,0.0,wk ahead inc case
2685,23,2020-02-08,0.0,wk ahead inc case
2686,23,2020-02-15,0.0,wk ahead inc case
2687,23,2020-02-22,0.0,wk ahead inc case
2688,23,2020-02-29,0.0,wk ahead inc case
2689,23,2020-03-07,0.0,wk ahead inc case
2690,23,2020-03-14,3.0,wk ahead inc case
2691,23,2020-03-21,67.0,wk ahead inc case
2692,23,2020-03-28,141.0,wk ahead inc case
2693,23,2020-04-04,245.0,wk ahead inc case
2694,23,2020-04-11,160.0,wk ahead inc case
2695,23,2020-04-18,231.0,wk ahead inc case
2696,23,2020-04-25,118.0,wk ahead inc case
2697,23,2020-05-02,188.0,wk ahead inc case
2698,23,2020-05-09,255.0,wk ahead inc case
2699,23,2020-05-16,240.0,wk ahead inc case
2700,23,2020-05-23,365.0,wk ahead inc case
2701,23,2020-05-30,269.0,wk ahead inc case
2702,23,2020-06-06,242.0,wk ahead inc case
2703,23,2020-06-13,233.0,wk ahead inc case
2704,23,2020-06-20,181.0,wk ahead inc case
2705,23,2020-06-27,216.0,wk ahead inc case
2706,23,2020-07-04,243.0,wk ahead inc case
2707,23,2020-07-11,123.0,wk ahead inc case
2708,23,2020-07-18,125.0,wk ahead inc case
2709,23,2020-07-25,145.0,wk ahead inc case
2710,23,2020-08-01,147.0,wk ahead inc case
2711,23,2020-08-08,91.0,wk ahead inc case
2712,23,2020-08-15,116.0,wk ahead inc case
2713,23,2020-08-22,174.0,wk ahead inc case
2714,23,2020-08-29,174.0,wk ahead inc case
2715,23,2020-09-05,141.0,wk ahead inc case
2716,23,2020-09-12,201.0,wk ahead inc case
2717,23,2020-09-19,200.0,wk ahead inc case
2718,23,2020-09-26,224.0,wk ahead inc case
2719,23,2020-10-03,226.0,wk ahead inc case
2720,23,2020-10-10,211.0,wk ahead inc case
2721,23,2020-10-17,217.0,wk ahead inc case
2722,23,2020-10-24,224.0,wk ahead inc case
2723,23,2020-10-31,526.0,wk ahead inc case
2724,23,2020-11-07,938.0,wk ahead inc case
2725,23,2020-11-14,1191.0,wk ahead inc case
2726,23,2020-11-21,1332.0,wk ahead inc case
2727,23,2020-11-28,1165.0,wk ahead inc case
2728,23,2020-12-05,1839.0,wk ahead inc case
2729,23,2020-12-12,2493.0,wk ahead inc case
2730,23,2020-12-19,3118.0,wk ahead inc case
2731,23,2020-12-26,2809.0,wk ahead inc case
2732,23,2021-01-02,3698.0,wk ahead inc case
2733,23,2021-01-09,3774.0,wk ahead inc case
2734,23,2021-01-16,4200.0,wk ahead inc case
2735,23,2021-01-23,3379.0,wk ahead inc case
2736,23,2021-01-30,2570.0,wk ahead inc case
2737,23,2021-02-06,1897.0,wk ahead inc case
2738,23,2021-02-13,1360.0,wk ahead inc case
2739,23,2021-02-20,942.0,wk ahead inc case
2740,23,2021-02-27,1126.0,wk ahead inc case
2741,23,2021-03-06,1146.0,wk ahead inc case
2742,23,2021-03-13,1224.0,wk ahead inc case
2743,23,2021-03-20,1430.0,wk ahead inc case
2744,23,2021-03-27,1360.0,wk ahead inc case
2745,23,2021-04-03,1817.0,wk ahead inc case
2746,23,2021-04-10,2275.0,wk ahead inc case
2747,23,2021-04-17,3194.0,wk ahead inc case
2748,23,2021-04-24,2673.0,wk ahead inc case
2749,23,2021-05-01,2004.0,wk ahead inc case
2750,23,2021-05-08,2135.0,wk ahead inc case
2751,23,2021-05-15,1773.0,wk ahead inc case
2752,23,2021-05-22,1339.0,wk ahead inc case
2753,23,2021-05-29,795.0,wk ahead inc case
2754,23,2021-06-05,497.0,wk ahead inc case
2755,23,2021-06-12,386.0,wk ahead inc case
2756,23,2021-06-19,253.0,wk ahead inc case
2757,23,2021-06-26,170.0,wk ahead inc case
2758,23,2021-07-03,135.0,wk ahead inc case
2759,23,2021-07-10,121.0,wk ahead inc case
2760,23,2021-07-17,256.0,wk ahead inc case
2761,23,2021-07-24,429.0,wk ahead inc case
2762,23,2021-07-31,558.0,wk ahead inc case
2763,23,2021-08-07,843.0,wk ahead inc case
2764,23,2021-08-14,1216.0,wk ahead inc case
2765,23,2021-08-21,1138.0,wk ahead inc case
2766,23,2021-08-28,1721.0,wk ahead inc case
2767,23,2021-09-04,2688.0,wk ahead inc case
2768,23,2021-09-11,2444.0,wk ahead inc case
2769,23,2021-09-18,3396.0,wk ahead inc case
2770,23,2021-09-25,3283.0,wk ahead inc case
2771,23,2021-10-02,4276.0,wk ahead inc case
2772,23,2021-10-09,3480.0,wk ahead inc case
2773,23,2021-10-16,2777.0,wk ahead inc case
2774,23,2021-10-23,3242.0,wk ahead inc case
2775,23,2021-10-30,3292.0,wk ahead inc case
2776,23,2021-11-06,3513.0,wk ahead inc case
2777,23,2021-11-13,3373.0,wk ahead inc case
2778,23,2021-11-20,4718.0,wk ahead inc case
2779,23,2021-11-27,2626.0,wk ahead inc case
2780,23,2021-12-04,4629.0,wk ahead inc case
2781,23,2021-12-11,6879.0,wk ahead inc case
2782,23,2021-12-18,6403.0,wk ahead inc case
2783,23,2021-12-25,5380.0,wk ahead inc case
2784,23,2022-01-01,4956.0,wk ahead inc case
2785,23,2022-01-08,6640.0,wk ahead inc case
2786,23,2022-01-15,7481.0,wk ahead inc case
2787,23,2022-01-22,6041.0,wk ahead inc case
2788,23,2022-01-29,7327.0,wk ahead inc case
2789,23,2022-02-05,6785.0,wk ahead inc case
2790,23,2022-02-12,6687.0,wk ahead inc case
2791,23,2022-02-19,26073.0,wk ahead inc case
2792,23,2022-02-26,12350.0,wk ahead inc case
2793,23,2022-03-05,4600.0,wk ahead inc case
2794,23,2022-03-12,1573.0,wk ahead inc case
2795,23,2022-03-19,1403.0,wk ahead inc case
2796,23,2022-03-26,1143.0,wk ahead inc case
2797,23,2022-04-02,1419.0,wk ahead inc case
2798,23,2022-04-09,1459.0,wk ahead inc case
2799,23,2022-04-16,2369.0,wk ahead inc case
2800,26,2020-01-25,0.0,wk ahead inc case
2801,26,2020-02-01,0.0,wk ahead inc case
2802,26,2020-02-08,0.0,wk ahead inc case
2803,26,2020-02-15,0.0,wk ahead inc case
2804,26,2020-02-22,0.0,wk ahead inc case
2805,26,2020-02-29,0.0,wk ahead inc case
2806,26,2020-03-07,0.0,wk ahead inc case
2807,26,2020-03-14,36.0,wk ahead inc case
2808,26,2020-03-21,589.0,wk ahead inc case
2809,26,2020-03-28,4265.0,wk ahead inc case
2810,26,2020-04-04,9845.0,wk ahead inc case
2811,26,2020-04-11,9765.0,wk ahead inc case
2812,26,2020-04-18,6936.0,wk ahead inc case
2813,26,2020-04-25,6253.0,wk ahead inc case
2814,26,2020-05-02,5817.0,wk ahead inc case
2815,26,2020-05-09,3924.0,wk ahead inc case
2816,26,2020-05-16,4456.0,wk ahead inc case
2817,26,2020-05-23,3639.0,wk ahead inc case
2818,26,2020-05-30,2536.0,wk ahead inc case
2819,26,2020-06-06,2577.0,wk ahead inc case
2820,26,2020-06-13,906.0,wk ahead inc case
2821,26,2020-06-20,1748.0,wk ahead inc case
2822,26,2020-06-27,2105.0,wk ahead inc case
2823,26,2020-07-04,2882.0,wk ahead inc case
2824,26,2020-07-11,3794.0,wk ahead inc case
2825,26,2020-07-18,4957.0,wk ahead inc case
2826,26,2020-07-25,4280.0,wk ahead inc case
2827,26,2020-08-01,5682.0,wk ahead inc case
2828,26,2020-08-08,4619.0,wk ahead inc case
2829,26,2020-08-15,5263.0,wk ahead inc case
2830,26,2020-08-22,4069.0,wk ahead inc case
2831,26,2020-08-29,4809.0,wk ahead inc case
2832,26,2020-09-05,5826.0,wk ahead inc case
2833,26,2020-09-12,5780.0,wk ahead inc case
2834,26,2020-09-19,4971.0,wk ahead inc case
2835,26,2020-09-26,6256.0,wk ahead inc case
2836,26,2020-10-03,6868.0,wk ahead inc case
2837,26,2020-10-10,8155.0,wk ahead inc case
2838,26,2020-10-17,11456.0,wk ahead inc case
2839,26,2020-10-24,13841.0,wk ahead inc case
2840,26,2020-10-31,21320.0,wk ahead inc case
2841,26,2020-11-07,31004.0,wk ahead inc case
2842,26,2020-11-14,45138.0,wk ahead inc case
2843,26,2020-11-21,50725.0,wk ahead inc case
2844,26,2020-11-28,48221.0,wk ahead inc case
2845,26,2020-12-05,45346.0,wk ahead inc case
2846,26,2020-12-12,36781.0,wk ahead inc case
2847,26,2020-12-19,29107.0,wk ahead inc case
2848,26,2020-12-26,18746.0,wk ahead inc case
